,价格（￥）,名称,sku
2185,￥780.00,[迈达龙] 盐酸决奈达隆片0.4g*20片/盒 3盒装,100087225968
2186,￥19.80,康弘 一清胶囊 20粒 风热感冒清热泻火大便秘结口舌生疮扁桃体发炎,2856173
2187,￥33.00,"
福东海 山药200克 山药片 生晒怀山药干淮山精选品质 红枣枸杞党参煲汤四神汤料礼品",100072352035
2188,￥2086.00,[瑞福] 乌帕替尼缓释片15mg*28片/盒,100056542015
2189,￥22.00,同笑 赖氨肌醇维B12口服溶液 100ml/瓶 儿童 食欲缺乏 生长发育不良,100000100491
2190,￥35.90,达芬霖  盐酸羟甲唑啉喷雾剂20ml/瓶用过敏性鼻炎鼻窦炎急慢性鼻炎,100000060060
2191,￥6.00,[亚尼安] 苯磺酸氨氯地平片 5mg*7片/板*4板,100011883481
2192,￥21.50,彤愈乐  泻白糖浆  10ml*10瓶 宜肺清热 化痰止咳伤风咳嗽 痰多胸满 口渴舌干 鼻塞不通,100053327543
2193,￥23.00,本草纲目 安眠补脑糖浆100毫升*1瓶   益气滋肾 养心安神 用于气阴两虚引起的失眠 头昏 头痛 心慌,8533562
2194,￥22.90,常复康 番泻叶颗粒 10g*6袋 泻热行滞 通便 用于便秘,5348334
2195,￥170.00,[杰士邦] 枸橼酸西地那非片50mg*5片*3板/盒,100059739586
2196,￥7.50,肯特令 蒙脱石散 3g*12袋 急、慢性腹泻,100008939399
2197,￥37.00,[金玉尔] 他克莫司软膏0.1%*10g/支,100046999902
2198,￥5.20,齐鲁 美达信 阿托伐他汀钙片20mg*14片/盒,100015691092
2199,￥99.80,国风红源达多糖铁复合物胶囊 0.15g*10粒*3盒 单纯性缺铁性贫血,100062913348
2200,￥16.00,[双鹤药业] 阿法骨化醇软胶囊0.25μg*30粒/盒,100020210400
2201,￥60.00,伟哥 盐酸达泊西汀片 30mg*4片,100067092539
2202,￥13.50,联环 叶酸片 0.4mg*93片,100068385090
2203,￥34.00,[洛汀新] 盐酸贝那普利片10mg*14片/盒,4206272
2204,￥36.00,星鲨维生素AD滴剂（胶囊型）12粒*4板 1岁以上预防和治疗维生素A及D的缺乏症佝偻病、夜盲症及小儿手足抽搐症,100006791965
2205,￥7.00,常药 叶酸片0.4mg*31片备孕 预防胎儿先天性神经管畸形 妊娠期备孕药 孕妇维生素 ,100012134314
2206,￥25.80,"
觅玺植物0号空心胶囊口服食用药用级胃溶型空心胶囊皮壳灌装药粉合体胶囊壳植物0#150粒",100076421715
2207,￥9.90,三金 西瓜霜清咽含片1.8g*16片 咽痛 咽干 灼热 声音不扬 急性咽炎,2803945
2208,￥26.90,"
南京同仁堂  南同九坊   玄参250g 精选元参片 黑参切片可搭麦冬泡茶水煲汤滋补品",100070126574
2209,￥19.00, 仲景 木香顺气丸（水丸）6g*10袋 行气化湿健脾和胃 用于脾胃不和所致的胸膈痞闷脘腹胀满呕吐恶心嗳气纳呆,4695334
2210,￥26.80,九芝堂 润肠丸（浓缩丸）360丸润肠通便用于实热津亏便秘,3545786
2211,￥29.90,白内停 冰珍去翳滴眼液10ml 眼睛模糊重影 中药配方刺激小 初期老年性白内障,100008876811
2212,￥259.00,[信必可] 布地奈德福莫特罗吸入粉雾剂(II)320μg:9μg*60吸/支,4587734
2213,￥288.00,金水宝 金水宝胶囊9粒*10板*6小盒 补益肺肾秘精益气精气不足神疲乏力阳痿早泄虫草菌粉cs-4,100019563982
2214,￥22.50,[丽珠] 雷贝拉唑钠肠溶胶囊10mg*14粒/盒,100023653016
2215,￥8.00,[浦列安] 非那雄胺片5mg*10片/盒,4317792
2216,￥49.00,"
MINIKUMA止痛贴7片红远外理疗药贴肩颈椎腰背膝盖酸痛关节久跌打损伤光膏贴",100051106392
2217,￥8.50,立效 麻仁润肠丸 6g*10s大蜜丸（润肠通便）,3538438
2218,￥103.00,善存多维元素片(29) 60片成人复合维生素d vc 维生素E含钙锌维生素B族男女维生素C烟酰胺叶酸,4298220
2219,￥25.60,立方 丹皮酚软膏 15克*2盒 皮炎湿疹 蚊虫叮咬 皮肤瘙痒 防治感冒,100071699157
2220,￥29.80,恩威 力克舒 复方银翘氨敏胶囊24粒缓解普通感冒及流行性感冒引起的发热头痛四肢酸痛打喷嚏流鼻涕,100050849909
2221,￥8.30,诺得胜 杏苏止咳糖浆 100ml 宣肺散寒止咳祛痰 风寒感冒咳嗽  咳嗽药止咳药,100068378196
2222,￥118.00,[白云山] 盐酸达泊西汀片30mg*3片/盒,100047742372
2223,￥19.90,卢医山 大风丸9g*9袋,100030606316
2224,￥10.00,东北制药 复方氨酚烷胺片 24片 缓解普通感冒及流行性感冒引起的发热头痛四肢酸痛打喷嚏流鼻涕鼻塞 咽痛,100055598364
2225,￥128.00,[可定] 瑞舒伐他汀钙片10mg*28片/盒,5675728
2226,￥10.80,缬沙坦氨氯地平片(I)80mg:5mg*7片/盒,100043521395
2227,￥25.90,"
宝元堂 桂枝400克 精选桂枝切片柳桂 桂枝汤原料 中药材原材料",100047373964
2228,￥14.00,比特力 盐酸西替利嗪片 10mg*6片*4板,100060341403
2229,￥119.00,"
祖医堂腰椎型远红外治疗凝胶福建李时珍官方直售腰椎部位型冷敷凝胶腰疼腰痛关节酸麻胀痛颈酸背痛腰间盘突出 三盒装i腰椎间盘突出专用的特傚葯...",10083663097059
2230,￥18.90,泰康丁细牙痛胶囊12粒 苔薄黄牙龈出血牙齿疼痛口腔溃疡,100011008415
2231,￥4.90,[西苑(XY)] 酒石酸美托洛尔片50mg*24片/盒,100014028079
2232,￥26.80,尤维佳 维A酸乳膏 0.1%*25g 用于寻常座疮及角化异常性疾病,100074096885
2233,￥18.80,九芝堂 归脾丸（浓缩丸） 200丸/瓶 益气健脾 养血安神   气短心悸 失眠多梦 头昏头晕 肢倦乏力 食欲不振,100007589343
2234,￥115.00,2盒装仙特明 盐酸西替利嗪片 10mg*20片/盒 季节性鼻炎 过敏性结膜炎 荨麻疹的对症治疗,100103206590
2235,￥175.50,[仲景] 右归丸45g/盒 5盒装,100027088602
2236,￥138.00,"
苗居堂苗癣王苗癣王顽固牛皮癣专用皮肤瘙痒银屑药股癣特皮炎湿疹膏病效牛皮藓大腿内侧药止瘙痒膏头手足藓癣立净",100091872962
2237,￥10.50,[易特欣] 非洛地平缓释片5mg*20片/盒,4808765
2238,￥14.00,云南白药创可贴1.5cm*2.3cm*50片装止血镇痛消炎愈创用于小面积开放性创伤止血贴,100006160132
2239,￥78.00,"
香港宝芝林 扁平疣专用i药祛疣膏尖锐湿疣丝状疣肉粒面部疣瘊净脖子克疣体脱落膏颈部医用退热凝胶 20g/支 2盒装",100095212270
2240,￥69.00,"
伍医生腰椎间盘突出砭贴国药世家腰间盘突出关节酸麻肿腰疼腰痛腰肌劳损压迫神经腿麻舒筋健腰",100092560889
2241,￥69.00,[弘明瑞] 噻托溴铵吸入粉雾剂18μg*30粒/盒,100020256709
2242,￥19.80,洛芙联苯苄唑乳膏20g/盒脚气药膏止痒脱皮烂脚丫真菌感染脚气根治.脚臭.脚出汗.水泡皮肤用药非溶液喷雾剂,100062409646
2243,￥5.40,[依苏] 马来酸依那普利片5mg*16片/盒,5220658
2244,￥125.00,[地奥] 地奥心血康胶囊0.1g*20粒/盒 10盒装,100062364566
2245,￥15.00,佐定 左氧氟沙星滴眼液 5ml：24.4mg ,100008033853
2246,￥65.00,"
南同四海南京同仁堂 四君子汤颗粒 党参白术茯苓脾胃甘草调理湿神健祛成人虚弱四君子汤茶包",100054492400
2247,￥15.00,孔孟 栀子金花丸 9g*10袋 肺胃热盛 口舌生疮 牙龈肿痛 目赤眩晕 咽喉肿痛 大便秘结,100008392264
2248,￥69.00,"
民间郎中苗癣王顽固牛皮癣专用银屑药病牛皮藓止皮肤瘙痒膏特皮炎效湿疹膏头手足癣立净",100081928113
2249,￥44.90,[汉方] 芪胶升白胶囊0.5g*36粒/盒,5112887
2250,￥14.60,999  蒲地蓝消炎片 0.6g*24片,100098093006
2251,￥9.50,星海解痉镇痛酊30ml冻疮痛经腰腿酸痛腰肌劳损肌肉疼痛软组织损伤,100037388164
2252,￥16.90,"
寓福堂晕车贴晕车神器耳后防晕船晕机晕车呕吐头晕非晕车药成人儿童老年人通用防晕快贴10贴/盒",100086371161
2253,￥5.00,羚锐 壮骨麝香止痛膏7cm*10cm*4贴 祛风湿 活血止痛 用于风湿关节 肌肉痛 扭伤,2812157
2254,￥6.50,[金鸿] 头孢克肟颗粒50mg*6袋/盒,100072583124
2255,￥99.00,"
江中食疗江中猴姑酥性饼干960g（40包）20天装 礼盒装 早餐猴头菇饼干点心休闲零食可代餐龙年礼盒",100014398599
2256,￥59.60,【迪康】牙痛药水 5ml*2瓶/盒【2盒装】 止痛杀菌 防蛀风火牙痛 牙龈红肿 虫蛀牙痛及神经牙痛,100094665452
2257,￥19.50,洛芙盐酸特比萘芬喷雾剂20ml脚气药止痒脱皮烂脚丫真菌感染止痒去脚气喷剂脚臭喷雾脚气药.脚臭.脚出汗.水泡,100025148232
2258,￥5.50,德济 痰咳净片0.2g*16片2板 通窍顺气 止咳 化痰支气管炎 咽炎引起的咳嗽多痰 气促 气喘,100066858635
2259,￥31.90,南同四海同仁堂 山药片 铁棍淮山药薄片 搭怀山药干中药河南焦作温县垆土山药干泡水南北京,100031995882
2260,￥64.00,1500种中草药野外识别彩色图鉴（精装、全彩图解、铜版纸）,12270084
2261,￥29.50,优立通 非布司他片 40mg*7片*4板,100047751811
2262,￥45.00,星银 葛根汤合剂 60ml*3瓶 发汗解表解肌止痛 风寒感冒恶寒发热鼻塞流涕咳嗽头痛 肢节酸痛,100081153552
2263,￥145.00,保法止 非那雄胺片1mg*28片 ,3172873
2264,￥89.00,九芝堂 驴胶补血颗粒 20g*20袋 含阿胶补血 益气 调经 体虚 乏力 面黄肌瘦 头晕目眩 月经过少 气血两虚,3116941
2265,￥26.90,[药王山]甘海胃康胶囊0.4g*36粒/盒,100016011486
2266,￥65.80,伊可新维生素AD滴剂（胶囊型）50粒1岁以上 维生素ad滴剂 用于预防和治疗维生素A及D的缺乏症,4333569
2267,￥55.00,信盛堂经典三宝组合大通草王不留行路路通通草片中药材产后月子催哺乳喂奶煲汤料 可做下奶期煮汤泡水,100042712731
2268,￥6.50,[亚尼安] 苯磺酸氨氯地平片 5mg*7片/板*4板,100023108478
2269,￥72.90,巨可生 赖氨葡锌颗粒（无糖） 16袋/盒 用于预防小儿及青少年因缺乏赖氨酸和锌而引起的疾病,100075590099
2270,￥6.80,[海王] 银杏叶片9.6mg:2.4mg*24片/盒,100011207165
2271,￥119.00,美罗 海洋胃药 0.32g*72片*3盒 益气健脾温中止痛用于脾胃虚弱胃寒作痛泛酸,100065548179
2272,￥31.60,修正   环吡酮胺乳膏 1%（20克：0.2克）*15克/支 *2盒,100088652689
2273,￥72.00,江中 多维元素片（21）90片*3瓶 复合维生素c 维生素b维生素d维生素e维生素a VC 含赖氨酸 矿物质,100064536273
2274,￥22.00,[双益] 雷公藤多苷片10mg*50片/瓶,100007987379
2275,￥62.00,[泰嘉] 硫酸氢氯吡格雷片 25mg*20片*3板  信立泰 （25mg*60片）,100008888802
2276,￥26.00,三元 山楂精降脂片 60mg*100片/瓶 降血脂 治疗高脂血症 冠心病高血压辅助,100022000054
2277,￥53.00,善存多维元素片(29) 30片成人复合维生素d vc 维生素E含钙锌维生素B族男女维生素C烟酰胺叶酸,3120783
2278,￥249.00,[倍择瑞令畅] 布地格福吸入气雾剂120喷/盒,100006719943
2279,￥600.00,达霏欣 米诺地尔搽剂60毫升:1.2克*60毫升*6瓶用于治疗男性型脱发和斑秃,100069962638
2280,￥99.00,"
桑加1桑葚汁 果蔬汁纯果汁节日礼盒NFC无添加饮料整箱300ml*10瓶送礼",100085366120
2281,￥19.90,扶他林 双氯芬酸二乙胺乳胶剂 1%*20g 缓解肌肉、软组织和关节的轻至中度疼痛,100011196648
2282,￥3.00,华南牌 维生素C片 100mg*100片用于预防坏血病，也可用于各种急慢性传染病及紫癜等的辅助治疗,100010881508
2283,￥182.00,"京东国际	
双飞人药水薄荷水港版口服爽水 伤风感冒鼻塞清凉止痒提神醒脑消暑防蚊花露水户外驱蚊 50ml*3瓶",100027046142
2284,￥600.00,[益佰] 疏肝益阳胶囊0.25g*36粒/盒 10盒装,100067250220
2285,￥12.80,[彼迪] 胶体果胶铋胶囊50mg*24粒/盒,4430666
2286,￥78.00,"
北同御贡 北京 同仁堂腱鞘炎膏贴特傚腱鞘炎热敷专用贴搭腱鞘囊肿手腕手指积液囊肿鼓包关节膏贴药 1盒装",100040394948
2287,￥14.90,[腾药] 乌梅丸3g*10丸/盒,100010754932
2288,￥81.00,雅施达 培哚普利叔丁胺片4mg*30片,100070946995
2289,￥340.00,[艾得辛] 艾拉莫德片25mg*14片/盒 2盒装,100061072526
2290,￥30.40,艾战  盐酸达泊西汀片 30mg*5片*2板/盒,100067538288
2291,￥59.00,3盒装 朗依硝呋太尔制霉素阴道软胶囊 6粒 细菌性阴道病 滴虫性阴道炎 念珠菌性阴道病 阴道混合感染,100064709685
2292,￥29.90,"京东国际	
ARAXPure止痛药48片/盒布洛芬感冒退烧缓解生理痛头痛喉咙痛关节痛肌肉痛日本进口",100014139921
2293,￥21.00,[地奥] 降压片0.5g*120片/盒,100023880389
2294,￥88.00,"
珊宁药业 液体避孕套凝胶超薄隐形套外用避孕膜女专用 成人夫妻房事情趣性用品抑菌凝胶5ml/支*8支",100045145809
2295,￥23.80,恒玉佳五子衍宗丸9g*5袋/盒补肾益精肾虚精亏阳痿不育遗精早泄腰痛尿后余沥,100022760537
2296,￥12.00,立方 丹皮酚软膏 20g/支*1支/盒 皮炎湿疹 蚊虫叮咬 皮肤瘙痒 防治感冒,100051893876
2297,￥34.90,肛泰   肛泰0.5g*4片 用于内痔 外痔 混合痔等出现的便血、肿胀、疼痛,100012436150
2298,￥26.80,丽芙甲硝唑凝胶30g/盒买2赠壬二酸15%凝胶甲硝锉凝胶祛痘印修复淡化痘印痘坑修复药膏痤疮去痘痘和痘印祛痘药膏,100059555464
2299,￥95.00,"京东国际	
张权破痛油中国香港版 灼伤烫伤刀伤撞击压伤跌打损伤疼痛 止血止痛化瘀散瘀消肿活络38ml",100009251852
2300,￥19.60,[瑞妥平] 阿齐沙坦片 20mg*10片/盒,100080196078
2301,￥270.00,【6盒装】[捷维] 枸橼酸托法替布片5mg*28片/盒,100072189921
2302,￥37.50,[为力苏] 盐酸伊托必利片50mg*20片/盒,5461965
2303,￥38.00,"
觅玺肠溶空心胶囊口服食用在肠道溶解 肠溶型胶囊皮壳灌装药粉肠溶0号150粒",100076484287
2304,￥120.00,妇科凝胶私处妇科炎症霉菌性阴道炎用药瘙痒专科女性外阴部瘙痒专用宫颈糜烂白带异常滴虫性豆腐渣下体除异味,100074241992
2305,￥79.00,"
【日本大阪制药】医用卡波姆敷料痔疮膏凝胶断痔膏强力去肉球痔根神断器内痔外痔混合痔痒痔疮栓专用特有效肛门药便止秘血瘙痒5支/盒",100080234978
2306,￥69.00,九芝堂健肺丸止咳化痰补气润肺气阴虚感冒干咳嗽喘清肺补肺养肺丸,100066858603
2307,￥16.80,[飞云] 雷公藤多苷片10mg*100片/瓶,100011155538
2308,￥11.80,济仁 百癣夏塔热片 0.31g*10片*3板*2小盒 手癣 体癣 足癣 花斑癣 过敏性皮炎 痤疮,100010146845
2309,￥98.00,西帕 石榴补血糖浆 200ml/瓶/盒 贫血心悸 焦虑 头晕健忘 气血虚气短 新疆维药,100016177682
2310,￥9.90,丽芙 氯雷他定片 10mg*7片*1盒装过敏用药缓解过敏性鼻炎过敏性结膜炎荨麻疹皮肤过敏鼻痒鼻塞流涕眼痒,100062178646
2311,￥66.00,钙尔奇碳酸钙片D3片60片 哺乳期孕妇成人钙男女补钙老年人钙补充剂手足抽筋含维生素d3预防骨质疏松,2943386
2312,￥196.00,"京东国际	
德国进口汉堡强力脑活素GLQ10 中老年补脑活营养素精华胶囊 心脑血管循环增强注意力记忆力150粒/瓶",100015133932
2313,￥9.00,吉民 麝香追风膏 7cm*10cm*8片风湿痛 关节痛 筋骨痛 神经痛 腰背酸痛 四肢麻木扭伤挫伤,100010973277
2314,￥49.00,【5盒装】齐鲁 齐明舒 依托考昔片60mg*5片/盒,100073850987
2315,￥3400.00,葛洪 桂龙药膏202g*6瓶*2盒 祛风除湿舒筋活络温肾补血用于风湿骨痛 慢性腰腿痛,100070777336
2316,￥23.00,恒玉佳血府逐瘀丸9g*8丸/盒,100068592792
2317,￥41.00,仲景 六味地黄丸(浓缩丸)360丸 滋阴补肾 非处方药 肾阴亏损腰膝酸软头晕耳鸣盗汗遗精,2943888
2318,￥42.00,[普米克令舒(PULMICORT)] 吸入用布地奈德混悬液2ml：0.5mg*2ml*5支/板,6001415
2319,￥35.00,[璇美] 疤痕止痒软化乳膏20g/盒,100012325777
2320,￥380.00,[立业制药] 氯法齐明软胶囊50mg*10粒/盒,100059008776
2321,￥18.00,[曼宁] 头孢克洛缓释胶囊0.125g*12粒/盒,4320807
2322,￥13.90,信龙 复方硼砂含漱液 250ml口腔炎咽炎用于口腔炎咽炎等的口腔消毒防腐,3120665
2323,￥15.00,[杨济生] 黄芪生脉饮10ml*10支/盒,100015841305
2324,￥16.00,必伏 联苯苄唑凝胶  10g 手足癣体股癣花斑癣藓症皮肤病外用药膏真菌感染,2942890
2325,￥68.00,[金水宝] 金水宝片0.42g*24片/盒,100019098626
2326,￥20.80,玉林 湿毒清片 0.62g*12片*3板/盒 皮肤瘙痒症属血虚湿蕴,100024985647
2327,￥19.80,迪泰 参苓白术片丸100片健脾祛湿调理脾胃参苓白术散颗粒肠胃虚弱成人消化不良药气虚气短湿气重,100051746104
2328,￥46.00,"
福曦堂 白芷片 白芷切片 白芷350克*1罐 中药材 白芷干片 足龄白芷 个大肉厚白芷手工切片",100104440936
2329,￥113.00,[普特彼] 他克莫司软膏0.03%（10g：3mg）*10g/支,4358130
2330,￥6.50,怡克 复方氨酚烷胺胶囊 20粒 普通感冒流感 发热头痛四肢酸痛打喷嚏流鼻涕鼻塞咽痛,100081137106
2331,￥125.00,10盒装999三九感冒灵颗粒10g*9袋感冒药解热镇痛用于感冒引起的头痛发热鼻塞流涕咽痛,100052900786
2332,￥9.50,[乐朗] 盐酸左氧氟沙星片0.5g*7片/盒,100029869134
2333,￥25.00,[地奥] 脂必泰胶囊0.24g*10粒/盒,4647709
2334,￥199.00,西藏药业 雪山金罗汉止痛涂膜剂30ml  活血消肿止痛 用于风湿关节炎 肩周炎 痛风 骨质增生所致的肢体关节疼痛肿胀,100085246806
2335,￥29.80,葵花双虎肿痛宁喷雾剂60m l舒筋活络驱风除湿跌打损伤扭伤摔伤风湿关节痛,3116757
2336,￥12.50,[马应龙] 聚乙二醇4000散10g*10袋/盒,100018232898
2337,￥48.00,陈李济 咳喘顺丸 60g 宣肺化痰 止咳平喘 用于咳嗽痰多 胸闷气喘,100014212470
2338,￥44.90,丽芙阿昔洛韦凝胶25g*2盒阿昔洛韦软膏乳膏升级带状疱疹嘴唇嘴角疱疹单纯疱疹感染药膏外用药,100064448852
2339,￥30.00,[百奥] 蚓激酶肠溶胶囊30万IU*30粒/盒,6009210
2340,￥12.00,双倡 盐酸氨溴索口服溶液 100ml 急 慢性支气管炎 痰液粘稠咳痰  咳嗽药止咳药,100069177048
2341,￥69.90,"
轩庆 茯苓粉500g 云南白伏茯苓纯茯苓 食用中药材  礼物 礼品",100086037445
2342,￥4.90,"
海氏海诺艾暖 医用纱布块 无菌纱布外科敷料换药包纱布7.5*7.5cm*5片 一次性脱脂棉纱布叠片伤口包扎护理",100010492769
2343,￥34.90,10盒装[康王] 复方酮康唑发用洗剂15mg:0.25mg*5ml/盒,100092454547
2344,￥69.00,"
沪药 医用口腔护理脱敏牙膏 护龈抗过敏敏感修护牙周炎专用抗牙龈萎缩出血牙齿松动固齿脱敏糊剂杀菌去火消炎牙科分离剂 3支装 120g/支",100090071265
2345,￥8.00,中大 双氯芬酸钠缓释片 0.1g*10片  ,100015457476
2346,￥98.00,"
佳翎 扁平疣专用尖锐湿疣hpv检测丝状疣寻常跖疣鸡眼珍珠疹男女性颈面部私处赘生物非药医用凝胶产品10ml",100033516038
2347,￥126.00,恩威 益气养血口服液10ml*24支*3盒 益气养血 用于气血不足所致的气短心悸 面色不华 体虚乏力,100056980812
2348,￥10.90,迪冉 安乐片36片抑郁 失眠 更年期综合征,100006313280
2349,￥53.90,[慷彼申] 米曲菌胰酶片24mg:0.22g*20片/盒,100007819621
2350,￥49.99,"
抗HPV凝胶抗HPV生物蛋白敷料HPV专用的药治疗HPV宫颈糜烂瘙痒疼痛抗生素宝鹊堂 一盒装【三盒一疗程，建议按疗程使用】",10080670922111
